"Theta [deg]","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='0deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='5deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='10deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='15deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='20deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='25deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='30deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='35deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='40deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='45deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='50deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='55deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='60deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='65deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='70deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='75deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='80deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='85deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='90deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='95deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='100deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='105deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='110deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='115deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='120deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='125deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='130deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='135deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='140deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='145deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='150deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='155deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='160deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='165deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='170deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='175deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='180deg'"
37,-6.40154326178204,-6.36559098184977,-6.32731576689468,-6.28719652054624,-6.24578206882437,-6.20366513873141,-6.16143403054395,-6.1196117840426,-6.078596054942,-6.0386135804891,-5.99970075809618,-5.96171680824929,-5.92438915329293,-5.8873834360915,-5.85038474537368,-5.81317374277242,-5.77568252686244,-5.73802014885978,-5.70046536050639,-5.66343213242504,-5.62741929447203,-5.59295765958534,-5.56056591797073,-5.53072154127857,-5.50384690207702,-5.4803058756258,-5.46040382540138,-5.44438454389217,-5.43242084481919,-5.42459975857675,-5.4209071011851,-5.42121827051468,-5.42530181122938,-5.43283968617244,-5.44346406227131,-5.45680593135041,-5.47254728964695
38,-5.21590701727723,-5.20064327178209,-5.18324567643622,-5.16403012634278,-5.14337858300418,-5.1217218545985,-5.09949866238069,-5.07709817229039,-5.05479774827438,-5.03270991663476,-5.010751766938,-4.98864619443814,-4.96595811430218,-4.94216128098845,-4.91672432956281,-4.88919996307861,-4.85930031105652,-4.82694489193605,-4.79227450327759,-4.75563268598514,-4.7175235647749,-4.67855870657458,-4.63940528852337,-4.60074399216136,-4.56323945194704,-4.52752094879629,-4.49416805478187,-4.4636958177375,-4.43653644824326,-4.41301814875752,-4.39334520953193,-4.37758550888895,-4.36567140512953,-4.3574177210999,-4.35255675183358,-4.35078601209561,-4.35182093244668
39,-4.11073460338593,-4.10933042323299,-4.10624537773374,-4.10166123221576,-4.09581946093294,-4.08901189944428,-4.08154733072358,-4.07369884961579,-4.06564209938638,-4.05739785431523,-4.04879299986024,-4.03945135427645,-4.02882028792111,-4.01623173565382,-4.00098855936596,-3.98246121082677,-3.96017701879466,-3.93388615860542,-3.90359415315458,-3.86955891501996,-3.83225831052517,-3.79233954549745,-3.75056295165939,-3.70775016912666,-3.66474180444975,-3.62236453238694,-3.5814041666377,-3.54258040355897,-3.50652059188927,-3.47373297529821,-3.44458298642323,-3.4192780849333,-3.39786660505039,-3.38025406073012,-3.36623689429111,-3.35554967549769,-3.34791832589325
40,-3.13853175495508,-3.1463263876633,-3.15293726766517,-3.15844255470869,-3.16297423567603,-3.16671544327385,-3.16987373669597,-3.17263324058525,-3.17509418873228,-3.17721264314895,-3.17875482017238,-3.17927891155171,-3.17815258978227,-3.17460733068366,-3.16782273935661,-3.15702713304485,-3.14159663137683,-3.12113525511695,-3.09552317894413,-3.06492801579269,-3.02978241211764,-2.99073767066159,-2.94860579546851,-2.90430099773336,-2.85878752729234,-2.81303575157161,-2.76798466051591,-2.72450759037679,-2.68337898835576,-2.64524261449813,-2.61058437722349,-2.57971479373789,-2.55276610959683,-2.5297072920375,-2.51037688669151,-2.49452993187377,-2.48189174994213
41,-2.3068135123997,-2.32084376495436,-2.33415977952988,-2.34675810311501,-2.35868463483843,-2.37003775074862,-2.38094748404594,-2.39153200309764,-2.40183855365883,-2.41178092464203,-2.42108806083095,-2.42927782347712,-2.43566592331565,-2.43941333723765,-2.43960741778471,-2.43536429075238,-2.42593502806165,-2.41079705849985,-2.38971584142263,-2.3627690230501,-2.33033388661578,-2.29304618022539,-2.25174225266181,-2.20739617680496,-2.16106010335033,-2.11381139522709,-2.06670617872494,-2.02073713540604,-1.97679388593679,-1.93562644949408,-1.8978147577679,-1.8637488570341,-1.83362448791585,-1.80745703814109,-1.7851138100177,-1.76636088919068,-1.75091757218586
42,-1.607643965659,-1.62601704060747,-1.64410304055332,-1.66183132422816,-1.67917755510517,-1.69617214048448,-1.71288477427965,-1.7293848552591,-1.74568369782352,-1.7616699249011,-1.77705279319815,-1.79132839867785,-1.8037803859606,-1.81352040289319,-1.81956534978262,-1.82094031992912,-1.81679010158695,-1.80647998218536,-1.78966916399339,-1.76634672292064,-1.73682867647542,-1.70172263020766,-1.66187129594199,-1.61828690893767,-1.57208584061059,-1.52442831241322,-1.4764641340595,-1.42928327266336,-1.38387019271327,-1.34106266818773,-1.30151797961671,-1.2656908961221,-1.23382785302989,-1.20598009872738,-1.1820356462746,-1.1617663196062,-1.14488289848263
43,-1.02926159143292,-1.05072272877294,-1.07228470933697,-1.09381889142806,-1.11524108975458,-1.13652511682092,-1.15769240981919,-1.17877613856608,-1.19976453876231,-1.2205342295154,-1.24078837890271,-1.26001553923068,-1.27748224839196,-1.29226641614852,-1.30333025530378,-1.309622906316,-1.3101960828452,-1.30431295884089,-1.29153217090431,-1.27175485295368,-1.24523120104933,-1.21253144953579,-1.17449179000199,-1.13214737887861,-1.0866625233042,-1.03926408309675,-0.99118016409516,-0.943583864793848,-0.897541674715679,-0.853967573613806,-0.813585819367095,-0.776906697956294,-0.74421941177694,-0.715604637727639,-0.690966416227497,-0.670079576803002,-0.652645671369545
44,-0.560214309128393,-0.583883578673774,-0.608009535775562,-0.632411268589253,-0.656951428688687,-0.681554863853496,-0.706203265720517,-0.730902880048507,-0.755628876748707,-0.780256526764371,-0.804494166714442,-0.827834623777309,-0.849539613539393,-0.868665825443841,-0.884133087492566,-0.894825977319346,-0.899712714384786,-0.897961177135848,-0.889032689954298,-0.872739687661293,-0.849261819911467,-0.819123800778065,-0.783144660791129,-0.742370465826061,-0.698001158760348,-0.651318503598617,-0.603618252048189,-0.556147244777035,-0.510045789895862,-0.466296853873895,-0.425685268133065,-0.388771194742328,-0.355881821340508,-0.327123536453665,-0.302413991660379,-0.281530081974512,-0.264164710350498
45,-0.190629645947741,-0.215844311245835,-0.241846288854696,-0.268405818898899,-0.295336570824887,-0.322519504164805,-0.349902648294634,-0.377472480586313,-0.405199334958529,-0.432966369539532,-0.460497195771254,-0.487299695568374,-0.51264194323857,-0.535570610075297,-0.554973837111189,-0.569681150250405,-0.578584807606967,-0.580762165852567,-0.575578651202661,-0.56275580041113,-0.542397100666633,-0.514973352348946,-0.481276219728106,-0.442351755777587,-0.399424905109165,-0.35382272803185,-0.306900417871109,-0.259971786589405,-0.214245409465845,-0.170768604289789,-0.130382812525824,-0.0936946908592979,-0.0610666940023615,-0.0326290652723509,-0.0083122918010739,0.0121042153154466,0.0289345237381983
46,0.0875581683050474,0.0613404578333277,0.0340246759629864,0.00588760470963867,-0.0228378865836415,-0.0519921799758481,-0.0814940775121165,-0.111316052533505,-0.141430795216039,-0.171737930422446,-0.201986129076555,-0.231709010166899,-0.260192169329441,-0.286483375937546,-0.309449509977985,-0.32787402834196,-0.340579960449036,-0.346557878792231,-0.345077529658545,-0.335766100453619,-0.318644108023378,-0.294119032633989,-0.262944239828317,-0.226154487861153,-0.184989142011046,-0.140811415236454,-0.0950285669001699,-0.0490157202974476,-0.00404546121790267,0.0387737903855283,0.078546537481399,0.114621616802228,0.146602661171051,0.174336101291162,0.197878111732052,0.217445119446471,0.23335542459286
47,0.280730371471071,0.253994079172499,0.225865146829667,0.19666671298761,0.16667699504466,0.136094130425333,0.105025236600469,0.0735069520583335,0.0415575551695437,0.00925249058958926,-0.0231920242284405,-0.055346602116247,-0.0865262866053656,-0.115791878044207,-0.142000154098193,-0.163898012296777,-0.180246208925231,-0.189952121311456,-0.192189484230418,-0.186486748878082,-0.172773398434658,-0.151382725781691,-0.123017349364798,-0.0886880425894139,-0.0496368547683358,-0.00725320520398408,0.0370113670729035,0.0817261277034563,0.125558470868613,0.167341629950824,0.206127953156019,0.241222985673737,0.272196925032108,0.298872426610956,0.32129075755675,0.339661418718896,0.354303097629805
48,0.393796134177224,0.367011216283768,0.338553199598458,0.308791810157235,0.278050369329635,0.246564393895203,0.214464388736647,0.181791723204348,0.148549113782231,0.114778331148892,0.0806497219886755,0.0465433392005243,0.0131013975669174,-0.0187633955682662,-0.0479104229285982,-0.0730609487243142,-0.0929215386889704,-0.106320651331653,-0.112335801467203,-0.110391802473262,-0.100317889014767,-0.0823605998340166,-0.0571572805720001,-0.0256797978725152,0.0108410045661852,0.0510013250363947,0.0933146079818289,0.136301241522208,0.178573206590824,0.218908408751153,0.256308918668966,0.29003793797029,0.319632211367522,0.344889449122459,0.365833506537699,0.38266308375487,0.395692199871894
49,0.430403114231302,0.404058114471715,0.375773077801416,0.345965290996694,0.315003689947994,0.283160727244229,0.250588296201546,0.217328367798759,0.183361433117135,0.148686260941034,0.113415513941934,0.0778660760110546,0.0426222620621943,0.00855469514032965,-0.0232135818257432,-0.0513913515484513,-0.0746410627122793,-0.0917180682999309,-0.101604324170038,-0.103616137696279,-0.0974723971358259,-0.0833185602988252,-0.0617097029218419,-0.0335609460596016,-7.49883819585364E-005,0.0373446980891689,0.0771883105421918,0.11793609957921,0.158150725844094,0.196558794481546,0.23211456825379,0.264040074563476,0.291838454374529,0.315280814273284,0.334370258095632,0.349289672533544,0.36034199979745
50,0.393117869671377,0.367748101680377,0.340185730829457,0.310897236849781,0.280298315917155,0.248698459818078,0.216269310077254,0.183049365878913,0.148989878093488,0.11403645483144,0.0782309205893915,0.0418113154779623,0.005286604104056,-0.0305329309635671,-0.064559707949175,-0.0955061833298594,-0.122003627498103,-0.142742553128663,-0.156611758211419,-0.162814932331625,-0.16095010905856,-0.151045721790224,-0.133554886857593,-0.109314657686732,-0.0794787562194953,-0.0454317073103096,-0.00869120284389451,0.0291946713235545,0.0667477965612858,0.102649348788896,0.135809541629803,0.165411175013109,0.190923915296643,0.2120903844549,0.228888875620359,0.241480279476842,0.250148536803132
51,0.283572357026402,0.259786692257862,0.233572540754219,0.205447828496484,0.175876717931514,0.145206283294338,0.113626498653439,0.0811682160490523,0.0477458997599938,0.0132408016886389,-0.0223908274738178,-0.0590075981663286,-0.0961960068584586,-0.133227505955654,-0.169071387997454,-0.202463702743073,-0.232021253092846,-0.256381441617238,-0.274345090846025,-0.285000875364626,-0.287815803197792,-0.28268414389744,-0.269934688976551,-0.250301214933153,-0.224862968074773,-0.194961959181445,-0.16210363507846,-0.127848345608846,-0.0937028568550888,-0.061022686860464,-0.0309357511185165,-0.00429503949648043,0.0183365962468862,0.0366715615994198,0.0506587477199047,0.0604297019522433,0.0662397623962062
52,0.102582307324215,0.0810911084263304,0.0569560703097871,0.0307494266586025,0.00298601912918498,-0.025948600104589,-0.0558474310791503,-0.086691683692889,-0.118611913324062,-0.151803628294705,-0.186412662461745,-0.222414446021188,-0.259514001536211,-0.297089444304555,-0.334192420490352,-0.369606980421248,-0.401956869659405,-0.429842692088272,-0.451986501164966,-0.467362529802418,-0.475298044554288,-0.475535632393302,-0.468255099582916,-0.454057722738881,-0.433917484369925,-0.409104336891068,-0.381085277878905,-0.351411167564322,-0.32160029868562,-0.293031984110712,-0.266863034783277,-0.243976323121386,-0.224964649738206,-0.210146836371432,-0.199608175900665,-0.193254871048554,-0.190871578826697
53,-0.149752029417524,-0.168105805811246,-0.189292723107276,-0.212682780198505,-0.237707791359622,-0.263942569688052,-0.291164403367785,-0.319371349569106,-0.348748038896958,-0.379580486116249,-0.412135027281172,-0.446526585929143,-0.482604910364433,-0.519883505103705,-0.557526325900368,-0.594394941053908,-0.629147038115984,-0.660368495710405,-0.686717269484399,-0.70705829520313,-0.720573429133508,-0.726837049703135,-0.725853964710899,-0.718060072206473,-0.704287729437039,-0.685698434362342,-0.663687134977875,-0.639766169111759,-0.615441548008306,-0.592097649432605,-0.570906082876729,-0.552769848186363,-0.538306347391258,-0.527865007060138,-0.521569654867227,-0.519373397256226,-0.521114057679839
54,-0.473947814472552,-0.488152662689861,-0.505346557105988,-0.524837708393759,-0.546001557286171,-0.568371985676489,-0.591712029369193,-0.616041884361808,-0.641610249735634,-0.66880881501721,-0.698044780935569,-0.729597745959689,-0.763491516309487,-0.799407556597608,-0.836656738767613,-0.874213177047141,-0.910801818367023,-0.945022788715514,-0.975491652668146,-1.00097570783038,-1.02051093159922,-1.03349007098737,-1.03971734042264,-1.03942788697481,-1.03327088820656,-1.02225570546305,-1.0076630945155,-0.990928892710511,-0.973514364825041,-0.956782308427561,-0.941898111033296,-0.929769358744482,-0.921028193437625,-0.916050934699599,-0.915002760512922,-0.917892880734978,-0.924626947328848
55,-0.871022006450885,-0.879855850517419,-0.891791938049446,-0.906072221900381,-0.922012539533205,-0.939104594369499,-0.957098958013567,-0.97604391015238,-0.996263231264399,-1.01827086868064,-1.042637083572,-1.06983362492324,-1.10009053155206,-1.13329333661223,-1.16893885807289,-1.20615427957432,-1.24377179759867,-1.28044253756703,-1.31476993388235,-1.34544399693463,-1.37136227889773,-1.3917285800424,-1.40612425501534,-1.41454823797334,-1.41742133402444,-1.41555031594205,-1.41005054016231,-1.40223301719923,-1.39347110032389,-1.38506900893194,-1.37815533761397,-1.3736182773376,-1.37208779325688,-1.37395800940918,-1.37943483876708,-1.38859144839839,-1.40141663840815
56,-1.34231860662757,-1.34430059124089,-1.34944397666499,-1.35691980485063,-1.36598118898476,-1.37607676131861,-1.38694699893007,-1.39867501732004,-1.41167172541907,-1.42659116830176,-1.44419034493653,-1.46516237437994,-1.48997781842492,-1.5187650796347,-1.551249517991,-1.58675669815195,-1.62427238553329,-1.66254350301064,-1.7002012806054,-1.73588959514081,-1.7683860639192,-1.79670824876835,-1.82020001423727,-1.83859267916788,-1.85203327238637,-1.86107102662987,-1.86659653021048,-1.8697368546494,-1.87172199757434,-1.87374779989552,-1.87686288800772,-1.88190021363988,-1.88946002628717,-1.89993631381283,-1.91356854417264,-1.93049778338894,-1.95081011070103
57,-1.88922063996888,-1.88255932253961,-1.87905130656886,-1.87779243022823,-1.87797062224767,-1.87899138722858,-1.88058839446654,-1.88288728038682,-1.88639903116439,-1.89193646250339,-1.90046773423661,-1.9129372450025,-1.93009112818282,-1.95234053687585,-1.97968376923092,-2.01169312295878,-2.04755910729746,-2.08617642050717,-2.12625379646193,-2.16643238156373,-2.20540237426144,-2.24201233569017,-2.27536734016211,-2.30491001750469,-2.33047407044429,-2.35229684266595,-2.37098020376894,-2.38739918366344,-2.4025727274295,-2.41752414592328,-2.43316345815638,-2.45021678034705,-2.46921187075936,-2.49051080991122,-2.51436795164921,-2.54098784458455,-2.5705631655948
58,-2.51264285581466,-2.49518980007601,-2.48080002732625,-2.4684912535326,-2.45738534936705,-2.44684618254813,-2.43660520596848,-2.42683918387179,-2.41817258167819,-2.41159559506489,-2.40831137209436,-2.4095444102408,-2.41635001164834,-2.42946042830859,-2.4491901452163,-2.47540644817381,-2.50755754725091,-2.54474244675009,-2.58580519365629,-2.62943968006986,-2.6742970624979,-2.71909281849837,-2.76271167799915,-2.80430503933237,-2.84336871053743,-2.87978338854221,-2.91380153034159,-2.94597497126048,-2.97703529695374,-3.00775603038356,-3.03883341231367,-3.0708161857691,-3.10409659213378,-3.13895281545697,-3.17561679693534,-3.21433662473704,-3.25540956889574
59,-3.21212541790333,-3.18135756699184,-3.15346568464913,-3.127389575254,-3.10218720292609,-3.07718476972704,-3.05211769810378,-3.02722299587953,-3.00325136453569,-2.98138720774809,-2.96308963055045,-2.94988819897436,-2.94317628487552,-2.9440403102909,-2.95314879994892,-2.97070748901815,-2.9964720532293,-3.02980197181385,-3.06973819378218,-3.11509189274334,-3.16453853031562,-3.21671708192147,-3.27033546011108,-3.3242784940328,-3.37770592106508,-3.43011966066109,-3.48137859998461,-3.53164936546188,-3.58130130524966,-3.63077496250126,-3.68046496747658,-3.73065355205539,-3.78151097197521,-3.83315289489282,-3.88572400202295,-3.93947008775512,-3.99476908337189
60,-3.9842272527128,-3.93731188747558,-3.89297221613074,-3.85007628340718,-3.80762533920888,-3.76491533871192,-3.72169324215416,-3.67826456490938,-3.63551602158855,-3.5948382097102,-3.55796074445016,-3.52673546793318,-3.50291377905668,-3.4879593996163,-3.48292213495395,-3.4883789490175,-3.50443296750112,-3.53075280506406,-3.56663436288671,-3.61107288370409,-3.66284112800333,-3.72057614156349,-3.78287874558198,-3.84842478914161,-3.91607667454089,-3.98497278094428,-4.05456851176225,-4.12461143080882,-4.19505382705938,-4.26593081837825,-4.33724831564109,-4.40892322604147,-4.48079746207084,-4.55271667005756,-4.62463810307363,-4.69672135891906,-4.76936430892256
61,-4.81975337596031,-4.75380856888017,-4.6900080572934,-4.62716430883561,-4.56423648106664,-4.50050157701116,-4.43572550056265,-4.37028645174451,-4.30520954564213,-4.24209372953585,-4.18294220475612,-4.12993368278631,-4.0851839817681,-4.05054271695329,-4.02745268997332,-4.01687856584653,-4.01929443454078,-4.03471122163731,-4.06272503226024,-4.10257401597598,-4.15320050394215,-4.21332288194769,-4.28152419443251,-4.35635960550175,-4.43647340256681,-4.52070310443089,-4.60814133181673,-4.69813250008251,-4.79020225785306,-4.88394537068293,-4.97891880775335,-5.07458882428247,-5.17036041946174,-5.26568281927431,-5.36019134637465,-5.4538294883728,-5.54690222630909
62,-5.69923605661179,-5.61199622125522,-5.52630674681928,-5.44095579906932,-5.35488443899576,-5.2673646179697,-5.17818427293098,-5.08778813550676,-4.99732749487664,-4.90859490870056,-4.82385273290248,-4.74559395866416,-4.67628849254721,-4.61816372393115,-4.57304978719834,-4.54229693243982,-4.52675380114871,-4.52678600566099,-4.54231459516298,-4.57286111577204,-4.61759606570778,-4.67539634387872,-4.74492088724464,-4.82470951858122,-4.9132983770225,-5.00933063165531,-5.11163155529044,-5.21922067027272,-5.33125349643065,-5.44691520595592,-5.56531424622851,-5.68543108630884,-5.80615902605,-5.9264364591696,-6.04542943116992,-6.16269855634495,-6.27828714809312
63,-6.58641084822503,-6.47760174389359,-6.36951444659538,-6.26096323541761,-6.15090393113039,-6.0386151998819,-5.92389774429712,-5.80723652367006,-5.68987240870647,-5.57375198822799,-5.46135990642664,-5.35547220212329,-5.25888754158414,-5.17419035987602,-5.1035804969812,-5.04877868224965,-5.01099645483682,-4.99094841671445,-4.98888455472817,-5.0046278376827,-5.03761314239685,-5.08693335556998,-5.15140319656967,-5.22964807323787,-5.32021393592327,-5.421678556689,-5.53273285558388,-5.65220174175921,-5.77899194689646,-5.91198496413863,-6.04992300732013,-6.19134871531395,-6.33464533593628,-6.47818613965688,-6.62055503910926,-6.76076584152104,-6.89840208398291
64,-7.42120879814964,-7.29481086434642,-7.16792564388439,-7.03945920729461,-6.9084160621996,-6.7740802405811,-6.63623070055351,-6.495333260645,-6.35264666383666,-6.21020052281813,-6.07064133848049,-5.93698296080803,-5.81232227701541,-5.69958113216883,-5.60131562451193,-5.51960602462511,-5.45601677688959,-5.41160320975274,-5.38694049761001,-5.38215793388567,-5.39697305936341,-5.43073093144641,-5.48245960564536,-5.5509506875586,-5.6348630540262,-5.7328319678324,-5.84355242617454,-5.96580392279161,-6.09839958755053,-6.24007306607321,-6.38934920881716,-6.54446299859649,-6.70338290778713,-6.86395937695253,-7.02416890457831,-7.18238053325321,-7.33755506140462
